Reg,Weight,Module,Regulator,TargetGene
YHL015W-A_YBR141W-A,0.156271993027447,L6,YHL015W-A,YBR141W-A
YHL015W-A_snR39,0.167565541816165,L6,YHL015W-A,snR39
snR79_YDL232W,0.164070999529294,L6,snR79,YDL232W
snR79_YJR151W-A,0.188617583578972,L6,snR79,YJR151W-A
YLR154W-F_YDL232W,0.137610977593768,L6,YLR154W-F,YDL232W
YEL032C-A_snR18,0.100818074717032,L7,YEL032C-A,snR18
YEL032C-A_tV(AAC)O,0.123809949961817,L7,YEL032C-A,tV(AAC)O
YEL032C-A_YMR272W-A,0.108948509091996,L7,YEL032C-A,YMR272W-A
YDL232W_YEL008C-A,0.110220027594259,L7,YDL232W,YEL008C-A
YDL232W_YKL156C-A,0.159089277808904,L7,YDL232W,YKL156C-A
YDL232W_YJR151W-A,0.224661182742882,L7,YDL232W,YJR151W-A
YDL232W_snR39B,0.117653175001633,L7,YDL232W,snR39B
YDL232W_snR79,0.167227179473984,L7,YDL232W,snR79
YDL232W_YLR154W-F,0.104126364706967,L7,YDL232W,YLR154W-F
snR18_YEL032C-A,0.102090002866196,L7,snR18,YEL032C-A
snR87_YBR141W-A,0.192668163951498,L7,snR87,YBR141W-A
YKL156C-A_YDL232W,0.163144065889938,L7,YKL156C-A,YDL232W
YKL156C-A_YJR151W-A,0.159826406615379,L7,YKL156C-A,YJR151W-A
YKL156C-A_snR79,0.121653111929438,L7,YKL156C-A,snR79
tV(AAC)O_YEL032C-A,0.122206103801826,L7,tV(AAC)O,YEL032C-A
tV(AAC)O_snR18,0.119093474380866,L7,tV(AAC)O,snR18
tV(AAC)O_snR40,0.151299058875134,L7,tV(AAC)O,snR40
tV(AAC)O_YOR302W,0.153961998721373,L7,tV(AAC)O,YOR302W
tV(AAC)O_snR50,-0.101369815625782,L7,tV(AAC)O,snR50
tV(AAC)O_YJR151W-A,-0.196940104520176,L7,tV(AAC)O,YJR151W-A
tV(AAC)O_tN(GUU)Q,0.103774070687713,L7,tV(AAC)O,tN(GUU)Q
tV(AAC)O_YHL015W-A,0.186472153777957,L7,tV(AAC)O,YHL015W-A
snR40_tV(AAC)O,0.145907218806982,L7,snR40,tV(AAC)O
snR40_YOR302W,0.107443094067556,L7,snR40,YOR302W
snR40_YBR141W-A,0.144555037791946,L7,snR40,YBR141W-A
snR40_YHL015W-A,0.123705854677557,L7,snR40,YHL015W-A
YMR272W-A_YEL032C-A,0.108938451404507,L7,YMR272W-A,YEL032C-A
YOR302W_tV(AAC)O,0.141970622626279,L7,YOR302W,tV(AAC)O
YOR302W_YBR141W-A,0.200860793777008,L7,YOR302W,YBR141W-A
YJR151W-A_YDL232W,0.227716441798832,L7,YJR151W-A,YDL232W
YJR151W-A_YKL156C-A,0.156812489238917,L7,YJR151W-A,YKL156C-A
YJR151W-A_tV(AAC)O,-0.219381120439256,L7,YJR151W-A,tV(AAC)O
YJR151W-A_snR39B,0.113629051203676,L7,YJR151W-A,snR39B
YJR151W-A_YLR299C-A,0.108851381723405,L7,YJR151W-A,YLR299C-A
YJR151W-A_snR79,0.164318715879446,L7,YJR151W-A,snR79
YBR141W-A_YOR161W-A,0.106211291650018,L7,YBR141W-A,YOR161W-A
YBR141W-A_YDL232W,0.133658114249042,L7,YBR141W-A,YDL232W
YBR141W-A_YCR038W-A,0.122226320547883,L7,YBR141W-A,YCR038W-A
YBR141W-A_snR87,0.199076515709317,L7,YBR141W-A,snR87
YBR141W-A_YEL008C-A,0.112360044016756,L7,YBR141W-A,YEL008C-A
YBR141W-A_YKL156C-A,0.113833414002856,L7,YBR141W-A,YKL156C-A
YBR141W-A_YDL184C,-0.125975303574943,L7,YBR141W-A,YDL184C
YBR141W-A_snR40,0.119125520787421,L7,YBR141W-A,snR40
YBR141W-A_snR67,0.103936365800584,L7,YBR141W-A,snR67
YBR141W-A_YOR302W,0.169553997050714,L7,YBR141W-A,YOR302W
YBR141W-A_snR50,-0.103245796169636,L7,YBR141W-A,snR50
YBR141W-A_YER053C-A,-0.191731586714954,L7,YBR141W-A,YER053C-A
YBR141W-A_snR39,0.106813810118262,L7,YBR141W-A,snR39
YBR141W-A_YHL015W-A,0.187361738830741,L7,YBR141W-A,YHL015W-A
YBR141W-A_snR39B,0.106211207069591,L7,YBR141W-A,snR39B
YBR141W-A_YCR024C-A,-0.145375623708488,L7,YBR141W-A,YCR024C-A
YBR141W-A_snR79,0.127167008617931,L7,YBR141W-A,snR79
YBR141W-A_YLR154W-F,0.10636017367683,L7,YBR141W-A,YLR154W-F
YER053C-A_YMR272W-A,0.106012173171378,L7,YER053C-A,YMR272W-A
YER053C-A_snR50,0.103385764638672,L7,YER053C-A,snR50
YER053C-A_YBR141W-A,-0.200122033344472,L7,YER053C-A,YBR141W-A
YER053C-A_snR59,0.10239461349144,L7,YER053C-A,snR59
YER053C-A_YCR024C-A,0.160119823087453,L7,YER053C-A,YCR024C-A
snR59_YER053C-A,0.111495389861862,L7,snR59,YER053C-A
snR59_YCR024C-A,0.101055989308868,L7,snR59,YCR024C-A
YHL015W-A_tV(AAC)O,0.166895857853646,L7,YHL015W-A,tV(AAC)O
YHL015W-A_YBR141W-A,0.213366540460561,L7,YHL015W-A,YBR141W-A
snR39B_YDL232W,0.122784033644679,L7,snR39B,YDL232W
snR39B_YJR151W-A,0.11839651082853,L7,snR39B,YJR151W-A
YCR024C-A_YER053C-A,0.150548440086879,L7,YCR024C-A,YER053C-A
snR79_YDL232W,0.173162511027899,L7,snR79,YDL232W
snR79_YKL156C-A,0.122068196725207,L7,snR79,YKL156C-A
snR79_YJR151W-A,0.169390726802938,L7,snR79,YJR151W-A
YEL032C-A_YBR141W-A,0.135143953751779,L8,YEL032C-A,YBR141W-A
YEL032C-A_snR39,0.116150699014703,L8,YEL032C-A,snR39
YEL032C-A_YHL015W-A,0.106775951977448,L8,YEL032C-A,YHL015W-A
YDL232W_YEL008C-A,0.164044766406385,L8,YDL232W,YEL008C-A
YDL232W_YKL156C-A,0.125411720314,L8,YDL232W,YKL156C-A
YDL232W_YJR151W-A,0.290593084598926,L8,YDL232W,YJR151W-A
YDL232W_snR59,0.112969741899854,L8,YDL232W,snR59
YDL232W_snR39B,0.12742144400221,L8,YDL232W,snR39B
YDL232W_snR79,0.137383777510874,L8,YDL232W,snR79
YDL232W_YLR154W-F,0.1245445816399,L8,YDL232W,YLR154W-F
snR87_YEL008C-A,0.104467007611194,L8,snR87,YEL008C-A
snR87_snR39,0.124494158391346,L8,snR87,snR39
YEL008C-A_YDL232W,0.166550369831218,L8,YEL008C-A,YDL232W
YEL008C-A_YJR151W-A,0.191806561914392,L8,YEL008C-A,YJR151W-A
YPR160W-A_YJR151W-A,0.12580828846352,L8,YPR160W-A,YJR151W-A
tV(AAC)O_YBL071C-B,0.104938064532094,L8,tV(AAC)O,YBL071C-B
tV(AAC)O_snR40,0.163519594792979,L8,tV(AAC)O,snR40
tV(AAC)O_YOR302W,0.177786053484999,L8,tV(AAC)O,YOR302W
tV(AAC)O_YJR151W-A,-0.223196559981695,L8,tV(AAC)O,YJR151W-A
tV(AAC)O_YBR141W-A,0.141453034450153,L8,tV(AAC)O,YBR141W-A
tV(AAC)O_tN(GUU)Q,0.119044872331288,L8,tV(AAC)O,tN(GUU)Q
tV(AAC)O_YHL015W-A,0.200737585080388,L8,tV(AAC)O,YHL015W-A
snR40_tV(AAC)O,0.150599257791828,L8,snR40,tV(AAC)O
snR40_YOR302W,0.104259179864631,L8,snR40,YOR302W
YPL189C-A_YCR024C-A,0.102147403828905,L8,YPL189C-A,YCR024C-A
YOR302W_tV(AAC)O,0.173870181719295,L8,YOR302W,tV(AAC)O
YOR302W_snR40,0.109309236038541,L8,YOR302W,snR40
YOR302W_YBR141W-A,0.12472568020667,L8,YOR302W,YBR141W-A
YMR182W-A_YCR024C-A,0.114406423044062,L8,YMR182W-A,YCR024C-A
YJR151W-A_YDL232W,0.266867918004021,L8,YJR151W-A,YDL232W
YJR151W-A_YEL008C-A,0.175202201965156,L8,YJR151W-A,YEL008C-A
YJR151W-A_YPR160W-A,0.12580828846352,L8,YJR151W-A,YPR160W-A
YJR151W-A_tV(AAC)O,-0.206348013789946,L8,YJR151W-A,tV(AAC)O
YJR151W-A_snR59,0.111593347381069,L8,YJR151W-A,snR59
YJR151W-A_snR39B,0.117274608848487,L8,YJR151W-A,snR39B
YJR151W-A_YLR154W-F,0.10807619402002,L8,YJR151W-A,YLR154W-F
YBR141W-A_YEL032C-A,0.135728411156962,L8,YBR141W-A,YEL032C-A
YBR141W-A_snR18,0.111443451446274,L8,YBR141W-A,snR18
YBR141W-A_snR87,0.127852047537676,L8,YBR141W-A,snR87
YBR141W-A_YOR302W,0.111382907792955,L8,YBR141W-A,YOR302W
YBR141W-A_snR39,0.158196754741105,L8,YBR141W-A,snR39
YBR141W-A_YHL015W-A,0.131221536549654,L8,YBR141W-A,YHL015W-A
tN(GUU)Q_tV(AAC)O,0.119044872331287,L8,tN(GUU)Q,tV(AAC)O
snR39_YEL032C-A,0.113583338270236,L8,snR39,YEL032C-A
snR39_snR87,0.120909531146849,L8,snR39,snR87
snR39_YBR141W-A,0.14745856808531,L8,snR39,YBR141W-A
YHL015W-A_tV(AAC)O,0.194538894610746,L8,YHL015W-A,tV(AAC)O
YHL015W-A_YBR141W-A,0.14234924621347,L8,YHL015W-A,YBR141W-A
snR39B_YDL232W,0.12320595466125,L8,snR39B,YDL232W
YCR024C-A_YPL189C-A,0.106057890545616,L8,YCR024C-A,YPL189C-A
YCR024C-A_YMR182W-A,0.106142030339494,L8,YCR024C-A,YMR182W-A
snR79_YDL232W,0.131171175571301,L8,snR79,YDL232W
YLR154W-F_YDL232W,0.129358295649413,L8,YLR154W-F,YDL232W
YLR154W-F_YJR151W-A,0.123280546318792,L8,YLR154W-F,YJR151W-A
YEL032C-A_YDL232W,0.123944266549009,L9,YEL032C-A,YDL232W
YOR161W-A_YEL008C-A,0.110802883498819,L9,YOR161W-A,YEL008C-A
YOR161W-A_YMR182W-A,-0.118526131702393,L9,YOR161W-A,YMR182W-A
YOR161W-A_YBR141W-A,0.113222485513742,L9,YOR161W-A,YBR141W-A
YOR161W-A_YCR024C-A,-0.107536841445772,L9,YOR161W-A,YCR024C-A
YDL232W_YEL032C-A,0.124488001939641,L9,YDL232W,YEL032C-A
YDL232W_YPR160W-A,0.104197569895659,L9,YDL232W,YPR160W-A
YDL232W_snR67,0.141761736168295,L9,YDL232W,snR67
YDL232W_YJR151W-A,0.270876316323906,L9,YDL232W,YJR151W-A
YDL232W_YBR141W-A,0.118164955654425,L9,YDL232W,YBR141W-A
YDL232W_tR(CCU)J,0.104182488002235,L9,YDL232W,tR(CCU)J
YDL232W_snR39,0.206864544369609,L9,YDL232W,snR39
snR18_YBR141W-A,0.116192813846956,L9,snR18,YBR141W-A
snR87_YEL008C-A,0.133236360648423,L9,snR87,YEL008C-A
snR87_YBR141W-A,0.144138791873741,L9,snR87,YBR141W-A
snR87_snR39,0.102516135097219,L9,snR87,snR39
snR87_YCR024C-A,-0.11371392262675,L9,snR87,YCR024C-A
YEL008C-A_snR87,0.119695732608178,L9,YEL008C-A,snR87
YEL008C-A_YBR141W-A,0.146728614294267,L9,YEL008C-A,YBR141W-A
YPR160W-A_YDL232W,0.10953396348484,L9,YPR160W-A,YDL232W
YPL152W-A_YJR151W-A,-0.15517371085344,L9,YPL152W-A,YJR151W-A
snR67_YDL232W,0.146135668470237,L9,snR67,YDL232W
snR67_YJR151W-A,0.160685770610397,L9,snR67,YJR151W-A
snR67_snR39,0.107536688745963,L9,snR67,snR39
snR50_YMR182W-A,0.121310090305483,L9,snR50,YMR182W-A
snR50_YCR024C-A,0.108332369712048,L9,snR50,YCR024C-A
YMR182W-A_YOR161W-A,-0.125885458579505,L9,YMR182W-A,YOR161W-A
YMR182W-A_YEL008C-A,-0.12143429856239,L9,YMR182W-A,YEL008C-A
YMR182W-A_snR50,0.121121033228356,L9,YMR182W-A,snR50
YMR182W-A_YNL144W-A,0.127411670453545,L9,YMR182W-A,YNL144W-A
YMR182W-A_YCR024C-A,0.175565401581821,L9,YMR182W-A,YCR024C-A
YJR151W-A_YML007C-A,-0.111668445105425,L9,YJR151W-A,YML007C-A
YJR151W-A_YDL232W,0.284732036622794,L9,YJR151W-A,YDL232W
YJR151W-A_YPR160W-A,0.127687409283429,L9,YJR151W-A,YPR160W-A
YJR151W-A_YAR035C-A,-0.103251758616149,L9,YJR151W-A,YAR035C-A
YJR151W-A_YPL152W-A,-0.180933992833194,L9,YJR151W-A,YPL152W-A
YJR151W-A_snR67,0.162039721163897,L9,YJR151W-A,snR67
YJR151W-A_snR50,0.119209097045347,L9,YJR151W-A,snR50
YJR151W-A_tR(CCU)J,0.127742139259323,L9,YJR151W-A,tR(CCU)J
YJR151W-A_YKL100W-A,0.102972554886323,L9,YJR151W-A,YKL100W-A
YJR151W-A_YNL144W-A,0.119347111631239,L9,YJR151W-A,YNL144W-A
YJR151W-A_snR39,0.200380620565564,L9,YJR151W-A,snR39
YBR141W-A_YOR161W-A,0.128106235907281,L9,YBR141W-A,YOR161W-A
YBR141W-A_snR18,0.101770363297897,L9,YBR141W-A,snR18
YBR141W-A_YCR038W-A,0.100130336113699,L9,YBR141W-A,YCR038W-A
YBR141W-A_snR87,0.151991976752261,L9,YBR141W-A,snR87
YBR141W-A_YEL008C-A,0.176179067938723,L9,YBR141W-A,YEL008C-A
YBR141W-A_snR64,0.105203095623201,L9,YBR141W-A,snR64
YBR141W-A_YMR182W-A,-0.115955872733314,L9,YBR141W-A,YMR182W-A
YBR141W-A_snR39B,0.116443351291286,L9,YBR141W-A,snR39B
YBR141W-A_YLR154W-F,0.100651987238653,L9,YBR141W-A,YLR154W-F
tR(CCU)J_YJR151W-A,0.127742139259323,L9,tR(CCU)J,YJR151W-A
YNL144W-A_YMR182W-A,0.130937722579621,L9,YNL144W-A,YMR182W-A
YNL144W-A_YCR024C-A,0.114459279522143,L9,YNL144W-A,YCR024C-A
snR39_YDL232W,0.209413303080065,L9,snR39,YDL232W
snR39_snR67,0.108420501523109,L9,snR39,snR67
snR39_YJR151W-A,0.20540088226568,L9,snR39,YJR151W-A
YCR024C-A_YOR161W-A,-0.106158988373674,L9,YCR024C-A,YOR161W-A
YCR024C-A_YBL006W-A,0.100217753259803,L9,YCR024C-A,YBL006W-A
YCR024C-A_snR87,-0.111542620115704,L9,YCR024C-A,snR87
YCR024C-A_YEL008C-A,-0.110414725888016,L9,YCR024C-A,YEL008C-A
YCR024C-A_snR50,0.103015868492918,L9,YCR024C-A,snR50
YCR024C-A_YMR182W-A,0.16624643940325,L9,YCR024C-A,YMR182W-A
YCR024C-A_YNL144W-A,0.105092299511232,L9,YCR024C-A,YNL144W-A
YKL106C-A_YDL232W,0.129996671928078,L10,YKL106C-A,YDL232W
YDL232W_YKL106C-A,0.135779137707485,L10,YDL232W,YKL106C-A
YDL232W_YOR161W-A,-0.1015041701449,L10,YDL232W,YOR161W-A
YDL232W_snR18,0.136052969699167,L10,YDL232W,snR18
YDL232W_YKL156C-A,0.121981782776241,L10,YDL232W,YKL156C-A
YDL232W_YMR182W-A,0.169504626284404,L10,YDL232W,YMR182W-A
YDL232W_YJR151W-A,0.2245031620626,L10,YDL232W,YJR151W-A
YDL232W_YNL144W-A,0.112025308194253,L10,YDL232W,YNL144W-A
YDL232W_snR39,0.174979548780472,L10,YDL232W,snR39
YDL232W_YCR024C-A,0.126402254840177,L10,YDL232W,YCR024C-A
YDL232W_YLR299C-A,0.103074371802188,L10,YDL232W,YLR299C-A
snR18_YDL232W,0.127293772303154,L10,snR18,YDL232W
YEL008C-A_YOR302W,0.110512785327444,L10,YEL008C-A,YOR302W
YPL152W-A_YJR151W-A,-0.175065936633369,L10,YPL152W-A,YJR151W-A
snR67_YJR151W-A,0.181621515570177,L10,snR67,YJR151W-A
YMR182W-A_YDL232W,0.162499239873936,L10,YMR182W-A,YDL232W
YMR182W-A_snR18,0.100803440431114,L10,YMR182W-A,snR18
YJR151W-A_YML007C-A,-0.133297995694639,L10,YJR151W-A,YML007C-A
YJR151W-A_YGR068W-A,-0.12663638849724,L10,YJR151W-A,YGR068W-A
YJR151W-A_YDL232W,0.252258625821629,L10,YJR151W-A,YDL232W
YJR151W-A_YPR160W-A,0.15477755188115,L10,YJR151W-A,YPR160W-A
YJR151W-A_tT(UGU)H,-0.111011549893797,L10,YJR151W-A,tT(UGU)H
YJR151W-A_YAR035C-A,-0.125641982230134,L10,YJR151W-A,YAR035C-A
YJR151W-A_YPL152W-A,-0.19927041975415,L10,YJR151W-A,YPL152W-A
YJR151W-A_snR67,0.19737671710938,L10,YJR151W-A,snR67
YJR151W-A_YOR302W,0.129285271522605,L10,YJR151W-A,YOR302W
YJR151W-A_snR50,0.103417696204392,L10,YJR151W-A,snR50
YJR151W-A_tR(CCU)J,0.154835655740613,L10,YJR151W-A,tR(CCU)J
YJR151W-A_snR55,0.103345052752254,L10,YJR151W-A,snR55
YJR151W-A_YKL100W-A,0.127825928428595,L10,YJR151W-A,YKL100W-A
YJR151W-A_snR39,0.190112719288676,L10,YJR151W-A,snR39
tR(CCU)J_YJR151W-A,0.154835655740614,L10,tR(CCU)J,YJR151W-A
snR39_YDL232W,0.179658980617477,L10,snR39,YDL232W
snR39_YJR151W-A,0.175591575256129,L10,snR39,YJR151W-A
YKL106C-A_YDL232W,0.108815772913987,L11,YKL106C-A,YDL232W
tP(UGG)Q_YOR302W,0.121556393246265,L11,tP(UGG)Q,YOR302W
YDL232W_YKL106C-A,0.112099044349831,L11,YDL232W,YKL106C-A
YDL232W_snR18,0.121141974779451,L11,YDL232W,snR18
YDL232W_YOR302W,-0.114756953317859,L11,YDL232W,YOR302W
YDL232W_YMR182W-A,0.105562446127035,L11,YDL232W,YMR182W-A
snR18_YDL232W,0.115189083741951,L11,snR18,YDL232W
snR18_YOR302W,-0.11313493598509,L11,snR18,YOR302W
tE(UUC)Q_YOR302W,0.121556393246264,L11,tE(UUC)Q,YOR302W
YDL184C_YJR151W-A,0.226174640856772,L11,YDL184C,YJR151W-A
snR75_YJR151W-A,0.163818160831573,L11,snR75,YJR151W-A
snR67_YJR151W-A,0.473309636062047,L11,snR67,YJR151W-A
YOR302W_tP(UGG)Q,0.121968329094184,L11,YOR302W,tP(UGG)Q
YOR302W_snR77,0.103747075365473,L11,YOR302W,snR77
YOR302W_YDL232W,-0.100229651208109,L11,YOR302W,YDL232W
YOR302W_snR18,-0.107585941217245,L11,YOR302W,snR18
YOR302W_tE(UUC)Q,0.121968329094184,L11,YOR302W,tE(UUC)Q
YOR302W_YMR182W-A,-0.103326412212444,L11,YOR302W,YMR182W-A
YMR182W-A_YDL232W,0.104916768237887,L11,YMR182W-A,YDL232W
YMR182W-A_YOR302W,-0.113230208270852,L11,YMR182W-A,YOR302W
YJR151W-A_YEL032C-A,0.158055583017795,L11,YJR151W-A,YEL032C-A
YJR151W-A_YEL008C-A,-0.134105428485039,L11,YJR151W-A,YEL008C-A
YJR151W-A_YPR160W-A,0.12083218371173,L11,YJR151W-A,YPR160W-A
YJR151W-A_snR66,0.15351582384655,L11,YJR151W-A,snR66
YJR151W-A_YDL184C,0.226174640856773,L11,YJR151W-A,YDL184C
YJR151W-A_snR75,0.165741554757971,L11,YJR151W-A,snR75
YJR151W-A_snR67,0.468217376647299,L11,YJR151W-A,snR67
YJR151W-A_snR24,0.150194119942843,L11,YJR151W-A,snR24
YJR151W-A_YER053C-A,0.147935431403937,L11,YJR151W-A,YER053C-A
YJR151W-A_YLR163W-A,0.131066779315396,L11,YJR151W-A,YLR163W-A
YJR151W-A_YKL100W-A,0.149405671026045,L11,YJR151W-A,YKL100W-A
YJR151W-A_YHL015W-A,0.18887541181162,L11,YJR151W-A,YHL015W-A
YJR151W-A_snR39B,-0.141708495002746,L11,YJR151W-A,snR39B
YJR151W-A_snR79,-0.148220295325793,L11,YJR151W-A,snR79
YJR151W-A_YLR154W-F,0.311145501925688,L11,YJR151W-A,YLR154W-F
YJR151W-A_YDL114W-A,0.107922021099574,L11,YJR151W-A,YDL114W-A
YHL015W-A_YJR151W-A,0.190028964898206,L11,YHL015W-A,YJR151W-A
YLR154W-F_YJR151W-A,0.311681851774746,L11,YLR154W-F,YJR151W-A
YDL232W_YKL106C-A,0.107170785761851,L12,YDL232W,YKL106C-A
YDL232W_YEL032C-A,0.103432492487571,L12,YDL232W,YEL032C-A
YDL232W_snR18,0.183157160095085,L12,YDL232W,snR18
YDL232W_YLR149C-A,0.108859680154815,L12,YDL232W,YLR149C-A
YDL232W_tT(UGU)H,0.106671314979504,L12,YDL232W,tT(UGU)H
YDL232W_snR58,0.120344910920199,L12,YDL232W,snR58
YDL232W_YMR272W-A,0.186331771457658,L12,YDL232W,YMR272W-A
YDL232W_YOR302W,-0.141110174650117,L12,YDL232W,YOR302W
YDL232W_YER090C-A,0.12504098547089,L12,YDL232W,YER090C-A
YDL232W_snR50,0.127164264555851,L12,YDL232W,snR50
YDL232W_YER053C-A,0.186778945189659,L12,YDL232W,YER053C-A
YDL232W_YKL100W-A,0.128964964132572,L12,YDL232W,YKL100W-A
YDL232W_snR59,0.155964998052496,L12,YDL232W,snR59
YDL232W_snR39B,0.141005039507973,L12,YDL232W,snR39B
snR18_YDL232W,0.184401902832365,L12,snR18,YDL232W
YLR402W_YOR302W,0.100288660314939,L12,YLR402W,YOR302W
YDL184C_YJR151W-A,0.202020898855623,L12,YDL184C,YJR151W-A
YMR272W-A_YDL232W,0.184853523081232,L12,YMR272W-A,YDL232W
snR67_YJR151W-A,0.50285460172708,L12,snR67,YJR151W-A
YOR302W_YDL232W,-0.147153874354573,L12,YOR302W,YDL232W
YOR302W_YLR402W,0.10005301035302,L12,YOR302W,YLR402W
snR24_YJR151W-A,0.199441187610968,L12,snR24,YJR151W-A
YJR151W-A_YEL032C-A,0.134203140912304,L12,YJR151W-A,YEL032C-A
YJR151W-A_YPR160W-A,0.12524315302269,L12,YJR151W-A,YPR160W-A
YJR151W-A_snR71,0.116285038283101,L12,YJR151W-A,snR71
YJR151W-A_snR66,0.140860076660938,L12,YJR151W-A,snR66
YJR151W-A_YOR335W-A,0.100715465069949,L12,YJR151W-A,YOR335W-A
YJR151W-A_YDL184C,0.207528954560302,L12,YJR151W-A,YDL184C
YJR151W-A_snR75,0.147806479943696,L12,YJR151W-A,snR75
YJR151W-A_snR67,0.495245609494121,L12,YJR151W-A,snR67
YJR151W-A_snR24,0.19120320841122,L12,YJR151W-A,snR24
YJR151W-A_YLR163W-A,0.13784806892177,L12,YJR151W-A,YLR163W-A
YJR151W-A_YHL015W-A,0.191227126671077,L12,YJR151W-A,YHL015W-A
YJR151W-A_snR39B,-0.163547623146498,L12,YJR151W-A,snR39B
YJR151W-A_snR79,-0.140614892080383,L12,YJR151W-A,snR79
YJR151W-A_YLR154W-F,0.306027494373872,L12,YJR151W-A,YLR154W-F
YJR151W-A_YDL114W-A,0.117653909414172,L12,YJR151W-A,YDL114W-A
YER053C-A_YDL232W,0.187752897693914,L12,YER053C-A,YDL232W
snR59_YDL232W,0.156222948385993,L12,snR59,YDL232W
YHL015W-A_YJR151W-A,0.190436515898793,L12,YHL015W-A,YJR151W-A
YLR154W-F_YJR151W-A,0.302947903394202,L12,YLR154W-F,YJR151W-A
